RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;África;Swazilandia;Balears, Illes;Pernoctaciones;2022M04;""
Total;África;Swazilandia;Balears, Illes;Pernoctaciones;2022M03;""
Total;África;Swazilandia;Balears, Illes;Pernoctaciones;2022M02;""
Total;África;Swazilandia;Balears, Illes;Pernoctaciones;2022M01;""
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M12;""
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M11;""
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M10;.
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M09;.
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M08;""
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M07;""
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M06;.
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M05;""
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M04;""
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M03;""
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M02;""
Total;África;Swazilandia;Balears, Illes;Duración media de los viajes;2022M01;""
Total;África;Swazilandia;Canarias;Turistas;2022M12;""
Total;África;Swazilandia;Canarias;Turistas;2022M11;""
Total;África;Swazilandia;Canarias;Turistas;2022M10;""
Total;África;Swazilandia;Canarias;Turistas;2022M09;""
Total;África;Swazilandia;Canarias;Turistas;2022M08;""
Total;África;Swazilandia;Canarias;Turistas;2022M07;""
Total;África;Swazilandia;Canarias;Turistas;2022M06;""
Total;África;Swazilandia;Canarias;Turistas;2022M05;""
Total;África;Swazilandia;Canarias;Turistas;2022M04;""
Total;África;Swazilandia;Canarias;Turistas;2022M03;""
Total;África;Swazilandia;Canarias;Turistas;2022M02;""
Total;África;Swazilandia;Canarias;Turistas;2022M01;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M12;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M11;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M10;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M09;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M08;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M07;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M06;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M05;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M04;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M03;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M02;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2022M01;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M12;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M11;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M10;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M09;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M08;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M07;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M06;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M05;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M04;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M03;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M02;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2022M01;""
Total;África;Tanzania;Balears, Illes;Turistas;2022M12;""
Total;África;Tanzania;Balears, Illes;Turistas;2022M11;.
Total;África;Tanzania;Balears, Illes;Turistas;2022M10;.
Total;África;Tanzania;Balears, Illes;Turistas;2022M09;.
Total;África;Tanzania;Balears, Illes;Turistas;2022M08;.
Total;África;Tanzania;Balears, Illes;Turistas;2022M07;.
Total;África;Tanzania;Balears, Illes;Turistas;2022M06;.
Total;África;Tanzania;Balears, Illes;Turistas;2022M05;.
Total;África;Tanzania;Balears, Illes;Turistas;2022M04;.
Total;África;Tanzania;Balears, Illes;Turistas;2022M03;.
Total;África;Tanzania;Balears, Illes;Turistas;2022M02;.
Total;África;Tanzania;Balears, Illes;Turistas;2022M01;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M12;""
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M11;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M10;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M09;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M08;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M07;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M06;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M05;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M04;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M03;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M02;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2022M01;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M12;""
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M11;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M10;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M09;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M08;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M07;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M06;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M05;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M04;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M03;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M02;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2022M01;.
Total;África;Tanzania;Canarias;Turistas;2022M12;.
Total;África;Tanzania;Canarias;Turistas;2022M11;.
Total;África;Tanzania;Canarias;Turistas;2022M10;.
Total;África;Tanzania;Canarias;Turistas;2022M09;.
Total;África;Tanzania;Canarias;Turistas;2022M08;.
Total;África;Tanzania;Canarias;Turistas;2022M07;.
Total;África;Tanzania;Canarias;Turistas;2022M06;.
Total;África;Tanzania;Canarias;Turistas;2022M05;.
Total;África;Tanzania;Canarias;Turistas;2022M04;.
Total;África;Tanzania;Canarias;Turistas;2022M03;.
Total;África;Tanzania;Canarias;Turistas;2022M02;.
Total;África;Tanzania;Canarias;Turistas;2022M01;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M12;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M11;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M10;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M09;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M08;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M07;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M06;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M05;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M04;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M03;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M02;.
Total;África;Tanzania;Canarias;Pernoctaciones;2022M01;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M12;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M11;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M10;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M09;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M08;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M07;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M06;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M05;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M04;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M03;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M02;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2022M01;.
Total;África;Togo;Balears, Illes;Turistas;2022M12;.
Total;África;Togo;Balears, Illes;Turistas;2022M11;""
Total;África;Togo;Balears, Illes;Turistas;2022M10;.
Total;África;Togo;Balears, Illes;Turistas;2022M09;""
Total;África;Togo;Balears, Illes;Turistas;2022M08;.
Total;África;Togo;Balears, Illes;Turistas;2022M07;.
Total;África;Togo;Balears, Illes;Turistas;2022M06;""
Total;África;Togo;Balears, Illes;Turistas;2022M05;.
Total;África;Togo;Balears, Illes;Turistas;2022M04;.
Total;África;Togo;Balears, Illes;Turistas;2022M03;""
Total;África;Togo;Balears, Illes;Turistas;2022M02;.
Total;África;Togo;Balears, Illes;Turistas;2022M01;""
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M12;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M11;""
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M10;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M09;""
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M08;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M07;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M06;""
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M05;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M04;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M03;""
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M02;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2022M01;""
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M12;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M11;""
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M10;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M09;""
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M08;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M07;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M06;""
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M05;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M04;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M03;""
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M02;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2022M01;""
Total;África;Togo;Canarias;Turistas;2022M12;.
Total;África;Togo;Canarias;Turistas;2022M11;.
Total;África;Togo;Canarias;Turistas;2022M10;.
Total;África;Togo;Canarias;Turistas;2022M09;""
Total;África;Togo;Canarias;Turistas;2022M08;.
Total;África;Togo;Canarias;Turistas;2022M07;.
Total;África;Togo;Canarias;Turistas;2022M06;.
Total;África;Togo;Canarias;Turistas;2022M05;""
Total;África;Togo;Canarias;Turistas;2022M04;.
Total;África;Togo;Canarias;Turistas;2022M03;.
Total;África;Togo;Canarias;Turistas;2022M02;.
Total;África;Togo;Canarias;Turistas;2022M01;.
Total;África;Togo;Canarias;Pernoctaciones;2022M12;.
Total;África;Togo;Canarias;Pernoctaciones;2022M11;.
Total;África;Togo;Canarias;Pernoctaciones;2022M10;.
Total;África;Togo;Canarias;Pernoctaciones;2022M09;""
Total;África;Togo;Canarias;Pernoctaciones;2022M08;.
Total;África;Togo;Canarias;Pernoctaciones;2022M07;.
Total;África;Togo;Canarias;Pernoctaciones;2022M06;.
Total;África;Togo;Canarias;Pernoctaciones;2022M05;""
Total;África;Togo;Canarias;Pernoctaciones;2022M04;.
Total;África;Togo;Canarias;Pernoctaciones;2022M03;.
Total;África;Togo;Canarias;Pernoctaciones;2022M02;.
Total;África;Togo;Canarias;Pernoctaciones;2022M01;.
Total;África;Togo;Canarias;Duración media de los viajes;2022M12;.
Total;África;Togo;Canarias;Duración media de los viajes;2022M11;.
Total;África;Togo;Canarias;Duración media de los viajes;2022M10;.
Total;África;Togo;Canarias;Duración media de los viajes;2022M09;""
Total;África;Togo;Canarias;Duración media de los viajes;2022M08;.
Total;África;Togo;Canarias;Duración media de los viajes;2022M07;.
Total;África;Togo;Canarias;Duración media de los viajes;2022M06;.
Total;África;Togo;Canarias;Duración media de los viajes;2022M05;""
Total;África;Togo;Canarias;Duración media de los viajes;2022M04;.
Total;África;Togo;Canarias;Duración media de los viajes;2022M03;.
Total;África;Togo;Canarias;Duración media de los viajes;2022M02;.
Total;África;Togo;Canarias;Duración media de los viajes;2022M01;.
Total;África;Túnez;Balears, Illes;Turistas;2022M12;91
Total;África;Túnez;Balears, Illes;Turistas;2022M11;100
Total;África;Túnez;Balears, Illes;Turistas;2022M10;208
Total;África;Túnez;Balears, Illes;Turistas;2022M09;281
Total;África;Túnez;Balears, Illes;Turistas;2022M08;421
Total;África;Túnez;Balears, Illes;Turistas;2022M07;442
Total;África;Túnez;Balears, Illes;Turistas;2022M06;291
Total;África;Túnez;Balears, Illes;Turistas;2022M05;201
Total;África;Túnez;Balears, Illes;Turistas;2022M04;116
Total;África;Túnez;Balears, Illes;Turistas;2022M03;36
Total;África;Túnez;Balears, Illes;Turistas;2022M02;33
Total;África;Túnez;Balears, Illes;Turistas;2022M01;.
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M12;282
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M11;400
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M10;749
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M09;955
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M08;2.063
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M07;1.989
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M06;1.193
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M05;764
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M04;557
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M03;194
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M02;122
Total;África;Túnez;Balears, Illes;Pernoctaciones;2022M01;.
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M12;3,1
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M11;4,0
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M10;3,6
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M09;3,4
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M08;4,9
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M07;4,5
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M06;4,1
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M05;3,8
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M04;4,8
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M03;5,4
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M02;3,7
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2022M01;.
Total;África;Túnez;Canarias;Turistas;2022M12;101
Total;África;Túnez;Canarias;Turistas;2022M11;116
Total;África;Túnez;Canarias;Turistas;2022M10;75
Total;África;Túnez;Canarias;Turistas;2022M09;33
Total;África;Túnez;Canarias;Turistas;2022M08;37
Total;África;Túnez;Canarias;Turistas;2022M07;33
Total;África;Túnez;Canarias;Turistas;2022M06;65
Total;África;Túnez;Canarias;Turistas;2022M05;31
Total;África;Túnez;Canarias;Turistas;2022M04;72
Total;África;Túnez;Canarias;Turistas;2022M03;80
Total;África;Túnez;Canarias;Turistas;2022M02;74
Total;África;Túnez;Canarias;Turistas;2022M01;68
Total;África;Túnez;Canarias;Pernoctaciones;2022M12;993
Total;África;Túnez;Canarias;Pernoctaciones;2022M11;822
Total;África;Túnez;Canarias;Pernoctaciones;2022M10;432
Total;África;Túnez;Canarias;Pernoctaciones;2022M09;206
Total;África;Túnez;Canarias;Pernoctaciones;2022M08;251
Total;África;Túnez;Canarias;Pernoctaciones;2022M07;244
Total;África;Túnez;Canarias;Pernoctaciones;2022M06;393
Total;África;Túnez;Canarias;Pernoctaciones;2022M05;181
Total;África;Túnez;Canarias;Pernoctaciones;2022M04;566
Total;África;Túnez;Canarias;Pernoctaciones;2022M03;771
Total;África;Túnez;Canarias;Pernoctaciones;2022M02;503
Total;África;Túnez;Canarias;Pernoctaciones;2022M01;556
Total;África;Túnez;Canarias;Duración media de los viajes;2022M12;9,8
Total;África;Túnez;Canarias;Duración media de los viajes;2022M11;7,1
Total;África;Túnez;Canarias;Duración media de los viajes;2022M10;5,8
Total;África;Túnez;Canarias;Duración media de los viajes;2022M09;6,2
Total;África;Túnez;Canarias;Duración media de los viajes;2022M08;6,8
Total;África;Túnez;Canarias;Duración media de los viajes;2022M07;7,4
Total;África;Túnez;Canarias;Duración media de los viajes;2022M06;6,0
Total;África;Túnez;Canarias;Duración media de los viajes;2022M05;5,8
Total;África;Túnez;Canarias;Duración media de los viajes;2022M04;7,9
Total;África;Túnez;Canarias;Duración media de los viajes;2022M03;9,6
Total;África;Túnez;Canarias;Duración media de los viajes;2022M02;6,8
Total;África;Túnez;Canarias;Duración media de los viajes;2022M01;8,2
Total;África;Uganda;Balears, Illes;Turistas;2022M12;.
Total;África;Uganda;Balears, Illes;Turistas;2022M11;.
Total;África;Uganda;Balears, Illes;Turistas;2022M10;.
Total;África;Uganda;Balears, Illes;Turistas;2022M09;.
