RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M12;.
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M11;.
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M10;.
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M09;.
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M08;.
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M07;.
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M06;.
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M05;.
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M04;.
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M03;.
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M02;.
Total;África;Guinea-Bissau;Canarias;Pernoctaciones;2020M01;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M12;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M11;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M10;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M09;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M08;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M07;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M06;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M05;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M04;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M03;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M02;.
Total;África;Guinea-Bissau;Canarias;Duración media de los viajes;2020M01;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M12;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M11;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M10;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M09;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M08;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M07;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M06;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M05;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M04;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M03;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M02;.
Total;África;Guinea Ecuatorial;Balears, Illes;Turistas;2020M01;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M12;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M11;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M10;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M09;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M08;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M07;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M06;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M05;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M04;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M03;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M02;.
Total;África;Guinea Ecuatorial;Balears, Illes;Pernoctaciones;2020M01;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M12;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M11;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M10;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M09;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M08;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M07;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M06;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M05;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M04;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M03;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M02;.
Total;África;Guinea Ecuatorial;Balears, Illes;Duración media de los viajes;2020M01;.
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M12;.
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M11;.
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M10;.
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M09;.
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M08;.
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M07;.
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M06;.
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M05;.
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M04;.
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M03;.
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M02;33
Total;África;Guinea Ecuatorial;Canarias;Turistas;2020M01;41
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M12;.
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M11;.
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M10;.
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M09;.
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M08;.
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M07;.
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M06;.
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M05;.
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M04;.
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M03;.
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M02;337
Total;África;Guinea Ecuatorial;Canarias;Pernoctaciones;2020M01;760
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M12;.
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M11;.
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M10;.
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M09;.
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M08;.
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M07;.
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M06;.
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M05;.
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M04;.
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M03;.
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M02;10,2
Total;África;Guinea Ecuatorial;Canarias;Duración media de los viajes;2020M01;18,5
Total;África;Kenia;Balears, Illes;Turistas;2020M12;.
Total;África;Kenia;Balears, Illes;Turistas;2020M11;.
Total;África;Kenia;Balears, Illes;Turistas;2020M10;.
Total;África;Kenia;Balears, Illes;Turistas;2020M09;.
Total;África;Kenia;Balears, Illes;Turistas;2020M08;.
Total;África;Kenia;Balears, Illes;Turistas;2020M07;.
Total;África;Kenia;Balears, Illes;Turistas;2020M06;.
Total;África;Kenia;Balears, Illes;Turistas;2020M05;.
Total;África;Kenia;Balears, Illes;Turistas;2020M04;.
Total;África;Kenia;Balears, Illes;Turistas;2020M03;.
Total;África;Kenia;Balears, Illes;Turistas;2020M02;.
Total;África;Kenia;Balears, Illes;Turistas;2020M01;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M12;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M11;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M10;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M09;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M08;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M07;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M06;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M05;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M04;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M03;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M02;.
Total;África;Kenia;Balears, Illes;Pernoctaciones;2020M01;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M12;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M11;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M10;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M09;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M08;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M07;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M06;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M05;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M04;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M03;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M02;.
Total;África;Kenia;Balears, Illes;Duración media de los viajes;2020M01;.
Total;África;Kenia;Canarias;Turistas;2020M12;.
Total;África;Kenia;Canarias;Turistas;2020M11;.
Total;África;Kenia;Canarias;Turistas;2020M10;.
Total;África;Kenia;Canarias;Turistas;2020M09;.
Total;África;Kenia;Canarias;Turistas;2020M08;.
Total;África;Kenia;Canarias;Turistas;2020M07;.
Total;África;Kenia;Canarias;Turistas;2020M06;75
Total;África;Kenia;Canarias;Turistas;2020M05;.
Total;África;Kenia;Canarias;Turistas;2020M04;.
Total;África;Kenia;Canarias;Turistas;2020M03;.
Total;África;Kenia;Canarias;Turistas;2020M02;.
Total;África;Kenia;Canarias;Turistas;2020M01;.
Total;África;Kenia;Canarias;Pernoctaciones;2020M12;.
Total;África;Kenia;Canarias;Pernoctaciones;2020M11;.
Total;África;Kenia;Canarias;Pernoctaciones;2020M10;.
Total;África;Kenia;Canarias;Pernoctaciones;2020M09;.
Total;África;Kenia;Canarias;Pernoctaciones;2020M08;.
Total;África;Kenia;Canarias;Pernoctaciones;2020M07;.
Total;África;Kenia;Canarias;Pernoctaciones;2020M06;171
Total;África;Kenia;Canarias;Pernoctaciones;2020M05;.
Total;África;Kenia;Canarias;Pernoctaciones;2020M04;.
Total;África;Kenia;Canarias;Pernoctaciones;2020M03;.
Total;África;Kenia;Canarias;Pernoctaciones;2020M02;.
Total;África;Kenia;Canarias;Pernoctaciones;2020M01;.
Total;África;Kenia;Canarias;Duración media de los viajes;2020M12;.
Total;África;Kenia;Canarias;Duración media de los viajes;2020M11;.
Total;África;Kenia;Canarias;Duración media de los viajes;2020M10;.
Total;África;Kenia;Canarias;Duración media de los viajes;2020M09;.
Total;África;Kenia;Canarias;Duración media de los viajes;2020M08;.
Total;África;Kenia;Canarias;Duración media de los viajes;2020M07;.
Total;África;Kenia;Canarias;Duración media de los viajes;2020M06;2,3
Total;África;Kenia;Canarias;Duración media de los viajes;2020M05;.
Total;África;Kenia;Canarias;Duración media de los viajes;2020M04;.
Total;África;Kenia;Canarias;Duración media de los viajes;2020M03;.
Total;África;Kenia;Canarias;Duración media de los viajes;2020M02;.
Total;África;Kenia;Canarias;Duración media de los viajes;2020M01;.
Total;África;Lesotho;Balears, Illes;Turistas;2020M12;""
Total;África;Lesotho;Balears, Illes;Turistas;2020M11;""
Total;África;Lesotho;Balears, Illes;Turistas;2020M10;""
Total;África;Lesotho;Balears, Illes;Turistas;2020M09;""
Total;África;Lesotho;Balears, Illes;Turistas;2020M08;""
Total;África;Lesotho;Balears, Illes;Turistas;2020M07;""
Total;África;Lesotho;Balears, Illes;Turistas;2020M06;""
Total;África;Lesotho;Balears, Illes;Turistas;2020M05;""
Total;África;Lesotho;Balears, Illes;Turistas;2020M04;""
Total;África;Lesotho;Balears, Illes;Turistas;2020M03;""
Total;África;Lesotho;Balears, Illes;Turistas;2020M02;""
Total;África;Lesotho;Balears, Illes;Turistas;2020M01;.
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M12;""
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M11;""
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M10;""
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M09;""
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M08;""
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M07;""
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M06;""
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M05;""
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M04;""
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M03;""
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M02;""
Total;África;Lesotho;Balears, Illes;Pernoctaciones;2020M01;.
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M12;""
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M11;""
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M10;""
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M09;""
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M08;""
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M07;""
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M06;""
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M05;""
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M04;""
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M03;""
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M02;""
Total;África;Lesotho;Balears, Illes;Duración media de los viajes;2020M01;.
Total;África;Lesotho;Canarias;Turistas;2020M12;""
Total;África;Lesotho;Canarias;Turistas;2020M11;""
Total;África;Lesotho;Canarias;Turistas;2020M10;""
Total;África;Lesotho;Canarias;Turistas;2020M09;""
Total;África;Lesotho;Canarias;Turistas;2020M08;""
Total;África;Lesotho;Canarias;Turistas;2020M07;""
Total;África;Lesotho;Canarias;Turistas;2020M06;""
Total;África;Lesotho;Canarias;Turistas;2020M05;""
Total;África;Lesotho;Canarias;Turistas;2020M04;""
Total;África;Lesotho;Canarias;Turistas;2020M03;""
Total;África;Lesotho;Canarias;Turistas;2020M02;""
Total;África;Lesotho;Canarias;Turistas;2020M01;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M12;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M11;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M10;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M09;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M08;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M07;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M06;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M05;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M04;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M03;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M02;""
Total;África;Lesotho;Canarias;Pernoctaciones;2020M01;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M12;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M11;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M10;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M09;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M08;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M07;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M06;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M05;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M04;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M03;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M02;""
Total;África;Lesotho;Canarias;Duración media de los viajes;2020M01;""
Total;África;Liberia;Balears, Illes;Turistas;2020M12;""
Total;África;Liberia;Balears, Illes;Turistas;2020M11;""
Total;África;Liberia;Balears, Illes;Turistas;2020M10;""
Total;África;Liberia;Balears, Illes;Turistas;2020M09;""
Total;África;Liberia;Balears, Illes;Turistas;2020M08;""
Total;África;Liberia;Balears, Illes;Turistas;2020M07;""
Total;África;Liberia;Balears, Illes;Turistas;2020M06;""
Total;África;Liberia;Balears, Illes;Turistas;2020M05;""
Total;África;Liberia;Balears, Illes;Turistas;2020M04;""
Total;África;Liberia;Balears, Illes;Turistas;2020M03;""
Total;África;Liberia;Balears, Illes;Turistas;2020M02;""
Total;África;Liberia;Balears, Illes;Turistas;2020M01;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M12;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M11;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M10;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M09;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M08;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M07;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M06;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M05;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M04;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M03;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M02;""
Total;África;Liberia;Balears, Illes;Pernoctaciones;2020M01;""
Total;África;Liberia;Balears, Illes;Duración media de los viajes;2020M12;""
Total;África;Liberia;Balears, Illes;Duración media de los viajes;2020M11;""
Total;África;Liberia;Balears, Illes;Duración media de los viajes;2020M10;""
