Comunidades y Ciudades Autónomas de destino;País de residencia;Periodo;Total
Cantabria;Polonia;2021T4;963.068,6
Cantabria;Polonia;2021T3;693.423,96
Cantabria;Polonia;2021T2;437.060,11
Cantabria;Polonia;2021T1;197.748,39
Cantabria;Polonia;2020T4;210.321,07
Cantabria;Polonia;2020T3;381.040,05
Cantabria;Polonia;2020T2;.
Cantabria;Polonia;2020T1;240.734,02
Cantabria;Polonia;2019T4;401.471,32
Cantabria;Polonia;2019T3;893.605,99
Cantabria;Polonia;2019T2;327.829,08
Cantabria;Polonia;2019T1;174.498,15
Cantabria;Polonia;2018T4;248.353,76
Cantabria;Polonia;2018T3;696.225,23
Cantabria;Polonia;2018T2;485.495,92
Cantabria;Polonia;2018T1;242.856,49
Cantabria;Portugal;2023T2;2.415.106,04
Cantabria;Portugal;2023T1;1.943.545,6
Cantabria;Portugal;2022T4;2.491.561,01
Cantabria;Portugal;2022T3;2.775.758,23
Cantabria;Portugal;2022T2;2.086.862,52
Cantabria;Portugal;2022T1;889.657,54
Cantabria;Portugal;2021T4;1.289.899,06
Cantabria;Portugal;2021T3;1.565.495,76
Cantabria;Portugal;2021T2;1.051.536,64
Cantabria;Portugal;2021T1;310.636,35
Cantabria;Portugal;2020T4;450.900,22
Cantabria;Portugal;2020T3;994.021,57
Cantabria;Portugal;2020T2;.
Cantabria;Portugal;2020T1;563.654,14
Cantabria;Portugal;2019T4;1.247.715,44
Cantabria;Portugal;2019T3;2.566.609,28
Cantabria;Portugal;2019T2;1.522.555,61
Cantabria;Portugal;2019T1;767.007,3
Cantabria;Portugal;2018T4;1.106.579,49
Cantabria;Portugal;2018T3;1.790.076,16
Cantabria;Portugal;2018T2;1.314.460,01
Cantabria;Portugal;2018T1;748.900,01
Cantabria;Reino Unido;2023T2;14.039.055,76
Cantabria;Reino Unido;2023T1;6.069.662,47
Cantabria;Reino Unido;2022T4;9.328.442,34
Cantabria;Reino Unido;2022T3;14.006.580,6
Cantabria;Reino Unido;2022T2;9.650.234,75
Cantabria;Reino Unido;2022T1;2.958.047,35
Cantabria;Reino Unido;2021T4;4.995.154,72
Cantabria;Reino Unido;2021T3;5.791.003,98
Cantabria;Reino Unido;2021T2;2.240.001,28
Cantabria;Reino Unido;2021T1;778.914,54
Cantabria;Reino Unido;2020T4;1.548.219,92
Cantabria;Reino Unido;2020T3;4.603.953,51
Cantabria;Reino Unido;2020T2;.
Cantabria;Reino Unido;2020T1;2.233.414,27
Cantabria;Reino Unido;2019T4;5.764.683,93
Cantabria;Reino Unido;2019T3;15.216.884,45
Cantabria;Reino Unido;2019T2;7.179.305,18
Cantabria;Reino Unido;2019T1;3.816.453,04
Cantabria;Reino Unido;2018T4;7.104.935,25
Cantabria;Reino Unido;2018T3;14.239.062,36
Cantabria;Reino Unido;2018T2;10.538.979,22
Cantabria;Reino Unido;2018T1;3.657.146,01
Cantabria;Rumanía;2023T2;722.532,36
Cantabria;Rumanía;2023T1;653.926,37
Cantabria;Rumanía;2022T4;693.376,87
Cantabria;Rumanía;2022T3;637.625,78
Cantabria;Rumanía;2022T2;582.390,9
Cantabria;Rumanía;2022T1;360.365,71
Cantabria;Rumanía;2021T4;436.599,4
Cantabria;Rumanía;2021T3;342.377,02
Cantabria;Rumanía;2021T2;223.037,81
Cantabria;Rumanía;2021T1;116.606,08
Cantabria;Rumanía;2020T4;195.182,57
Cantabria;Rumanía;2020T3;251.614,19
Cantabria;Rumanía;2020T2;.
Cantabria;Rumanía;2020T1;341.285,93
Cantabria;Rumanía;2019T4;441.309,27
Cantabria;Rumanía;2019T3;539.209,88
Cantabria;Rumanía;2019T2;417.679,04
Cantabria;Rumanía;2019T1;276.048
Cantabria;Rumanía;2018T4;373.514,07
Cantabria;Rumanía;2018T3;433.203,12
Cantabria;Rumanía;2018T2;395.001,62
Cantabria;Rumanía;2018T1;214.235,68
Cantabria;Rusia;2023T2;.
Cantabria;Rusia;2023T1;.
Cantabria;Rusia;2022T4;.
Cantabria;Rusia;2022T3;.
Cantabria;Rusia;2022T2;.
Cantabria;Rusia;2022T1;264.823,17
Cantabria;Rusia;2021T4;379.162,54
Cantabria;Rusia;2021T3;297.384,72
Cantabria;Rusia;2021T2;194.772,69
Cantabria;Rusia;2021T1;78.048,12
Cantabria;Rusia;2020T4;157.517,34
Cantabria;Rusia;2020T3;321.758,8
Cantabria;Rusia;2020T2;.
Cantabria;Rusia;2020T1;276.276,91
Cantabria;Rusia;2019T4;526.429,15
Cantabria;Rusia;2019T3;1.228.815,11
Cantabria;Rusia;2019T2;471.123,07
Cantabria;Rusia;2019T1;284.963,72
Cantabria;Rusia;2018T4;356.468,92
Cantabria;Rusia;2018T3;754.143,72
Cantabria;Rusia;2018T2;502.909,01
Cantabria;Rusia;2018T1;343.034,03
Cantabria;Suecia;2023T2;509.284,95
Cantabria;Suecia;2023T1;223.343,37
Cantabria;Suecia;2022T4;396.494,26
Cantabria;Suecia;2022T3;847.910,18
Cantabria;Suecia;2022T2;352.672,24
Cantabria;Suecia;2022T1;190.563,56
Cantabria;Suecia;2021T4;377.258,41
Cantabria;Suecia;2021T3;398.782,26
Cantabria;Suecia;2021T2;128.922,81
Cantabria;Suecia;2021T1;54.847,75
Cantabria;Suecia;2020T4;73.146,26
Cantabria;Suecia;2020T3;154.785,35
Cantabria;Suecia;2020T2;.
Cantabria;Suecia;2020T1;115.582,4
Cantabria;Suecia;2019T4;284.764,68
Cantabria;Suecia;2019T3;888.020,09
Cantabria;Suecia;2019T2;288.479,84
Cantabria;Suecia;2019T1;132.810,4
Cantabria;Suecia;2018T4;300.258,25
Cantabria;Suecia;2018T3;663.121,07
Cantabria;Suecia;2018T2;392.919,79
Cantabria;Suecia;2018T1;115.067,5
Cantabria;Suiza;2023T2;2.149.737,47
Cantabria;Suiza;2023T1;1.090.462,72
Cantabria;Suiza;2022T4;2.094.849,92
Cantabria;Suiza;2022T3;4.009.476,34
Cantabria;Suiza;2022T2;1.609.547,96
Cantabria;Suiza;2022T1;503.748,78
Cantabria;Suiza;2021T4;1.091.820,57
Cantabria;Suiza;2021T3;2.408.235,49
Cantabria;Suiza;2021T2;823.958,7
Cantabria;Suiza;2021T1;127.141,63
Cantabria;Suiza;2020T4;356.554,36
Cantabria;Suiza;2020T3;1.375.780,11
Cantabria;Suiza;2020T2;.
Cantabria;Suiza;2020T1;402.949,7
Cantabria;Suiza;2019T4;1.246.019,03
Cantabria;Suiza;2019T3;3.867.800,61
Cantabria;Suiza;2019T2;1.090.538,48
Cantabria;Suiza;2019T1;508.735,76
Cantabria;Suiza;2018T4;1.146.549,61
Cantabria;Suiza;2018T3;2.758.867,71
Cantabria;Suiza;2018T2;1.356.294,31
Cantabria;Suiza;2018T1;603.920,02
Cantabria;Otros Países Europeos;2023T2;2.656.779,6
Cantabria;Otros Países Europeos;2023T1;2.037.775,52
Cantabria;Otros Países Europeos;2022T4;2.473.861,68
Cantabria;Otros Países Europeos;2022T3;2.844.667,68
Cantabria;Otros Países Europeos;2022T2;1.940.322,73
Cantabria;Otros Países Europeos;2022T1;1.107.043,93
Cantabria;Otros Países Europeos;2021T4;1.790.196,09
Cantabria;Otros Países Europeos;2021T3;1.920.006,8
Cantabria;Otros Países Europeos;2021T2;1.084.936,82
Cantabria;Otros Países Europeos;2021T1;482.808,29
Cantabria;Otros Países Europeos;2020T4;521.936,78
Cantabria;Otros Países Europeos;2020T3;928.212,52
Cantabria;Otros Países Europeos;2020T2;.
Cantabria;Otros Países Europeos;2020T1;539.980,27
Cantabria;Otros Países Europeos;2019T4;923.129,09
Cantabria;Otros Países Europeos;2019T3;2.242.414,53
Cantabria;Otros Países Europeos;2019T2;1.040.342,97
Cantabria;Otros Países Europeos;2019T1;641.429,03
Cantabria;Otros Países Europeos;2018T4;895.404,15
Cantabria;Otros Países Europeos;2018T3;1.879.912,43
Cantabria;Otros Países Europeos;2018T2;1.142.933,47
Cantabria;Otros Países Europeos;2018T1;583.334,63
Cantabria;Argentina;2023T2;590.245,7
Cantabria;Argentina;2023T1;301.248,59
Cantabria;Argentina;2022T4;393.357,17
Cantabria;Argentina;2022T3;872.352,83
Cantabria;Argentina;2022T2;647.449,64
Cantabria;Argentina;2022T1;211.822,94
Cantabria;Argentina;2021T4;215.208,86
Cantabria;Argentina;2021T3;148.525,4
Cantabria;Argentina;2021T2;88.591,22
Cantabria;Argentina;2021T1;36.278,9
Cantabria;Argentina;2020T4;50.028,39
Cantabria;Argentina;2020T3;145.541,87
Cantabria;Argentina;2020T2;.
Cantabria;Argentina;2020T1;87.396,26
Cantabria;Argentina;2019T4;442.996,35
Cantabria;Argentina;2019T3;919.749,56
Cantabria;Argentina;2019T2;647.713,09
Cantabria;Argentina;2019T1;244.318,64
Cantabria;Argentina;2018T4;375.718,73
Cantabria;Argentina;2018T3;732.208,29
Cantabria;Argentina;2018T2;903.412,87
Cantabria;Argentina;2018T1;450.875,97
Cantabria;Brasil;2023T2;361.850,79
Cantabria;Brasil;2023T1;406.955,59
Cantabria;Brasil;2022T4;562.162,64
Cantabria;Brasil;2022T3;230.975,8
Cantabria;Brasil;2022T2;157.807,12
Cantabria;Brasil;2022T1;79.466,09
Cantabria;Brasil;2021T4;95.997,2
Cantabria;Brasil;2021T3;68.058,12
Cantabria;Brasil;2021T2;112.939,24
Cantabria;Brasil;2021T1;27.981,39
Cantabria;Brasil;2020T4;35.887,83
Cantabria;Brasil;2020T3;72.691,56
Cantabria;Brasil;2020T2;.
Cantabria;Brasil;2020T1;79.151,41
Cantabria;Brasil;2019T4;177.000,85
Cantabria;Brasil;2019T3;253.635,37
Cantabria;Brasil;2019T2;164.583,17
Cantabria;Brasil;2019T1;123.540,78
Cantabria;Brasil;2018T4;176.027,72
Cantabria;Brasil;2018T3;190.398,64
Cantabria;Brasil;2018T2;209.265,73
Cantabria;Brasil;2018T1;137.691,33
Cantabria;Canadá;2023T2;503.137,16
Cantabria;Canadá;2023T1;204.504,65
Cantabria;Canadá;2022T4;415.047,2
Cantabria;Canadá;2022T3;554.055,96
Cantabria;Canadá;2022T2;303.384,03
Cantabria;Canadá;2022T1;53.187,92
Cantabria;Canadá;2021T4;193.720,29
Cantabria;Canadá;2021T3;130.984,51
Cantabria;Canadá;2021T2;26.104,6
Cantabria;Canadá;2021T1;15.704,06
Cantabria;Canadá;2020T4;25.505,38
Cantabria;Canadá;2020T3;68.154,64
Cantabria;Canadá;2020T2;.
Cantabria;Canadá;2020T1;93.535,07
Cantabria;Canadá;2019T4;190.302,5
Cantabria;Canadá;2019T3;570.111,43
Cantabria;Canadá;2019T2;291.260,09
Cantabria;Canadá;2019T1;88.274,26
Cantabria;Canadá;2018T4;235.243,96
Cantabria;Canadá;2018T3;484.431,34
Cantabria;Canadá;2018T2;319.310,19
Cantabria;Canadá;2018T1;90.018,67
Cantabria;Chile;2023T2;721.177,26
Cantabria;Chile;2023T1;420.152,42
Cantabria;Chile;2022T4;496.613,44
Cantabria;Chile;2022T3;637.627,23
Cantabria;Chile;2022T2;395.969,5
Cantabria;Chile;2022T1;236.798,47
Cantabria;Chile;2021T4;395.462,67
Cantabria;Chile;2021T3;416.010,64
Cantabria;Chile;2021T2;123.378,85
Cantabria;Chile;2021T1;48.772,41
Cantabria;Chile;2020T4;77.965,28
Cantabria;Chile;2020T3;164.057,98
Cantabria;Chile;2020T2;.
Cantabria;Chile;2020T1;126.768,41
Cantabria;Chile;2019T4;297.294,41
Cantabria;Chile;2019T3;668.774,46
Cantabria;Chile;2019T2;315.398,98
Cantabria;Chile;2019T1;142.945,45
Cantabria;Chile;2018T4;258.410,49
Cantabria;Chile;2018T3;425.165,87
Cantabria;Chile;2018T2;364.600,23
Cantabria;Chile;2018T1;201.626,75
Cantabria;Colombia;2023T2;604.823,32
Cantabria;Colombia;2023T1;428.600,49
Cantabria;Colombia;2022T4;700.673,54
Cantabria;Colombia;2022T3;467.359,21
Cantabria;Colombia;2022T2;376.514,44
Cantabria;Colombia;2022T1;214.124,55
Cantabria;Colombia;2021T4;273.742,73
Cantabria;Colombia;2021T3;176.485,12
Cantabria;Colombia;2021T2;76.838,31
Cantabria;Colombia;2021T1;33.251,01
Cantabria;Colombia;2020T4;129.535,3
Cantabria;Colombia;2020T3;75.749,63
Cantabria;Colombia;2020T2;.
Cantabria;Colombia;2020T1;94.490,82
Cantabria;Colombia;2019T4;226.935,42
Cantabria;Colombia;2019T3;275.847,95
Cantabria;Colombia;2019T2;238.308,86
Cantabria;Colombia;2019T1;125.649,92
Cantabria;Colombia;2018T4;198.180,69
Cantabria;Colombia;2018T3;220.274,98
Cantabria;Colombia;2018T2;197.691,73
Cantabria;Colombia;2018T1;107.349,56
Cantabria;Estados Unidos de América;2023T2;7.938.232,25
Cantabria;Estados Unidos de América;2023T1;4.327.939,55
Cantabria;Estados Unidos de América;2022T4;7.009.110,33
Cantabria;Estados Unidos de América;2022T3;10.103.108,95
Cantabria;Estados Unidos de América;2022T2;5.054.074,73
Cantabria;Estados Unidos de América;2022T1;2.052.956,47
Cantabria;Estados Unidos de América;2021T4;3.633.568,42
Cantabria;Estados Unidos de América;2021T3;4.770.010,2
Cantabria;Estados Unidos de América;2021T2;2.231.477,09
Cantabria;Estados Unidos de América;2021T1;771.278,25
Cantabria;Estados Unidos de América;2020T4;1.145.931,91
Cantabria;Estados Unidos de América;2020T3;2.342.917,12
Cantabria;Estados Unidos de América;2020T2;.
Cantabria;Estados Unidos de América;2020T1;1.596.349,02
Cantabria;Estados Unidos de América;2019T4;4.181.887,11
Cantabria;Estados Unidos de América;2019T3;9.857.695,97
Cantabria;Estados Unidos de América;2019T2;4.941.904,05
Cantabria;Estados Unidos de América;2019T1;2.213.057,78
Cantabria;Estados Unidos de América;2018T4;3.715.152,42
Cantabria;Estados Unidos de América;2018T3;7.395.557,91
Cantabria;Estados Unidos de América;2018T2;4.888.708,97
Cantabria;Estados Unidos de América;2018T1;2.000.389,09
Cantabria;México;2023T2;3.775.925,03
Cantabria;México;2023T1;2.486.135,07
Cantabria;México;2022T4;4.713.896,19
Cantabria;México;2022T3;5.861.547,5
Cantabria;México;2022T2;2.275.780,33
Cantabria;México;2022T1;1.180.045,99
Cantabria;México;2021T4;2.357.961,41
Cantabria;México;2021T3;3.581.097,95
Cantabria;México;2021T2;1.264.682,94
Cantabria;México;2021T1;520.444,43
Cantabria;México;2020T4;861.938,76
Cantabria;México;2020T3;1.917.044,47
Cantabria;México;2020T2;.
Cantabria;México;2020T1;810.076,4
Cantabria;México;2019T4;2.198.437,96
Cantabria;México;2019T3;7.676.242,04
Cantabria;México;2019T2;1.921.982,18
Cantabria;México;2019T1;1.163.772,79
Cantabria;México;2018T4;2.131.564,45
Cantabria;México;2018T3;4.590.675,14
Cantabria;México;2018T2;1.977.183,04
Cantabria;México;2018T1;1.181.549,15
Cantabria;Resto de América;2023T2;2.752.497,34
Cantabria;Resto de América;2023T1;2.340.610,72
Cantabria;Resto de América;2022T4;3.206.980,16
Cantabria;Resto de América;2022T3;2.515.123,44
Cantabria;Resto de América;2022T2;1.711.104,74
Cantabria;Resto de América;2022T1;1.095.667,55
Cantabria;Resto de América;2021T4;1.704.645,51
Cantabria;Resto de América;2021T3;1.658.697,89
Cantabria;Resto de América;2021T2;900.028,79
Cantabria;Resto de América;2021T1;342.835,18
Cantabria;Resto de América;2020T4;552.960,17
Cantabria;Resto de América;2020T3;781.915,36
Cantabria;Resto de América;2020T2;.
Cantabria;Resto de América;2020T1;884.469,21
Cantabria;Resto de América;2019T4;1.621.054,65
Cantabria;Resto de América;2019T3;2.482.094,34
Cantabria;Resto de América;2019T2;1.420.270,32
Cantabria;Resto de América;2019T1;996.207,91
Cantabria;Resto de América;2018T4;1.554.328,45
Cantabria;Resto de América;2018T3;1.779.991,01
Cantabria;Resto de América;2018T2;1.410.278,86
Cantabria;Resto de América;2018T1;1.064.234,51
Cantabria;Australia;2023T2;727.860,01
Cantabria;Australia;2023T1;217.522,33
Cantabria;Australia;2022T4;313.089,35
Cantabria;Australia;2022T3;513.696,96
Cantabria;Australia;2022T2;274.444,27
Cantabria;Australia;2022T1;58.058,63
Cantabria;Australia;2021T4;58.734,76
Cantabria;Australia;2021T3;36.364,31
Cantabria;Australia;2021T2;53.286,18
Cantabria;Australia;2021T1;25.035,6
Cantabria;Australia;2020T4;36.406,69
Cantabria;Australia;2020T3;39.184,58
Cantabria;Australia;2020T2;.
Cantabria;Australia;2020T1;64.886,17
Cantabria;Australia;2019T4;236.965,69
Cantabria;Australia;2019T3;673.531,2
Cantabria;Australia;2019T2;418.124,92
Cantabria;Australia;2019T1;94.401,38
Cantabria;Australia;2018T4;263.538,49
Cantabria;Australia;2018T3;609.233,59
Cantabria;Australia;2018T2;450.680,57
Cantabria;Australia;2018T1;104.037,66
Cantabria;China;2023T2;103.010,82
Cantabria;China;2023T1;62.787,83
Cantabria;China;2022T4;80.052,41
Cantabria;China;2022T3;106.698,36
Cantabria;China;2022T2;105.968,39
Cantabria;China;2022T1;86.535,68
Cantabria;China;2021T4;126.824,92
Cantabria;China;2021T3;42.801,1
Cantabria;China;2021T2;53.040,14
Cantabria;China;2021T1;83.613,01
Cantabria;China;2020T4;87.801,78
Cantabria;China;2020T3;65.159,02
Cantabria;China;2020T2;.
Cantabria;China;2020T1;144.310,79
Cantabria;China;2019T4;228.571,53
Cantabria;China;2019T3;206.829,57
Cantabria;China;2019T2;294.714,13
Cantabria;China;2019T1;54.846,49
Cantabria;China;2018T4;135.328,54
Cantabria;China;2018T3;208.253,13
Cantabria;China;2018T2;203.595,39
Cantabria;China;2018T1;105.962,79
Cantabria;Corea;2023T2;96.129,75
Cantabria;Corea;2023T1;24.249,06
Cantabria;Corea;2022T4;87.640,09
Cantabria;Corea;2022T3;82.219,36
Cantabria;Corea;2022T2;59.276,94
Cantabria;Corea;2022T1;26.392,31
Cantabria;Corea;2021T4;.
Cantabria;Corea;2021T3;10.594,47
Cantabria;Corea;2021T2;.
Cantabria;Corea;2021T1;.
Cantabria;Corea;2020T4;.
Cantabria;Corea;2020T3;.
Cantabria;Corea;2020T2;.
Cantabria;Corea;2020T1;.
Cantabria;Corea;2019T4;34.672,82
Cantabria;Corea;2019T3;84.977,36
Cantabria;Corea;2019T2;81.521,21
Cantabria;Corea;2019T1;33.143,45
Cantabria;Corea;2018T4;54.772
Cantabria;Corea;2018T3;52.155,69
Cantabria;Corea;2018T2;63.184,63
Cantabria;Corea;2018T1;56.353,13
Cantabria;Emiratos Árabes Unidos;2023T2;149.899,79
Cantabria;Emiratos Árabes Unidos;2023T1;.
Cantabria;Emiratos Árabes Unidos;2022T4;139.608,98
Cantabria;Emiratos Árabes Unidos;2022T3;352.720,98
Cantabria;Emiratos Árabes Unidos;2022T2;107.435,03
Cantabria;Emiratos Árabes Unidos;2022T1;48.550,92
Cantabria;Emiratos Árabes Unidos;2021T4;.
Cantabria;Emiratos Árabes Unidos;2021T3;237.788,85
Cantabria;Emiratos Árabes Unidos;2021T2;50.830,87
Cantabria;Emiratos Árabes Unidos;2021T1;.
Cantabria;Emiratos Árabes Unidos;2020T4;22.459,56
Cantabria;Emiratos Árabes Unidos;2020T3;116.704,98
Cantabria;Emiratos Árabes Unidos;2020T2;.
Cantabria;Emiratos Árabes Unidos;2020T1;.
Cantabria;Emiratos Árabes Unidos;2019T4;50.733,55
Cantabria;Emiratos Árabes Unidos;2019T3;249.732,11
Cantabria;Emiratos Árabes Unidos;2019T2;75.283,27
Cantabria;Emiratos Árabes Unidos;2019T1;10.318,01
Cantabria;Emiratos Árabes Unidos;2018T4;58.141,38
Cantabria;Emiratos Árabes Unidos;2018T3;184.168,81
Cantabria;Emiratos Árabes Unidos;2018T2;129.347,86
Cantabria;Emiratos Árabes Unidos;2018T1;61.911,96
Cantabria;Japón;2023T2;76.874,03
Cantabria;Japón;2023T1;45.007,82
Cantabria;Japón;2022T4;.
Cantabria;Japón;2022T3;71.642,9
Cantabria;Japón;2022T2;.
Cantabria;Japón;2022T1;30.619,21
Cantabria;Japón;2021T4;62.719,55
Cantabria;Japón;2021T3;26.531,32
Cantabria;Japón;2021T2;.
Cantabria;Japón;2021T1;.
Cantabria;Japón;2020T4;.
Cantabria;Japón;2020T3;17.456,05
Cantabria;Japón;2020T2;.
Cantabria;Japón;2020T1;35.682,63
Cantabria;Japón;2019T4;92.993,49
Cantabria;Japón;2019T3;116.230,9
Cantabria;Japón;2019T2;94.107,65
Cantabria;Japón;2019T1;46.309,37
Cantabria;Japón;2018T4;55.659,27
Cantabria;Japón;2018T3;91.348,13
Cantabria;Japón;2018T2;65.981,29
Cantabria;Japón;2018T1;76.706,98
Cantabria;Turquía;2023T2;.
Cantabria;Turquía;2023T1;132.837,55
Cantabria;Turquía;2022T4;.
Cantabria;Turquía;2022T3;.
Cantabria;Turquía;2022T2;80.209,64
Cantabria;Turquía;2022T1;38.306,7
Cantabria;Turquía;2021T4;45.149,65
Cantabria;Turquía;2021T3;31.807,99
Cantabria;Turquía;2021T2;42.385,06
Cantabria;Turquía;2021T1;9.689,52
Cantabria;Turquía;2020T4;.
Cantabria;Turquía;2020T3;.
Cantabria;Turquía;2020T2;.
Cantabria;Turquía;2020T1;32.244,67
Cantabria;Turquía;2019T4;77.090,77
Cantabria;Turquía;2019T3;65.062,48
Cantabria;Turquía;2019T2;47.754,17
Cantabria;Turquía;2019T1;34.895,8
Cantabria;Turquía;2018T4;63.738,71
Cantabria;Turquía;2018T3;48.755,01
Cantabria;Turquía;2018T2;62.148,09
Cantabria;Turquía;2018T1;43.162,85
Cantabria;Resto del mundo;2023T2;1.067.255,74
Cantabria;Resto del mundo;2023T1;688.427,26
Cantabria;Resto del mundo;2022T4;990.865,22
Cantabria;Resto del mundo;2022T3;1.486.508,46
Cantabria;Resto del mundo;2022T2;706.607,6
Cantabria;Resto del mundo;2022T1;439.801,16
Cantabria;Resto del mundo;2021T4;500.794,03
Cantabria;Resto del mundo;2021T3;576.494,31
Cantabria;Resto del mundo;2021T2;288.631,59
Cantabria;Resto del mundo;2021T1;95.766,7
Cantabria;Resto del mundo;2020T4;138.721,51
Cantabria;Resto del mundo;2020T3;420.783,05
Cantabria;Resto del mundo;2020T2;.
Cantabria;Resto del mundo;2020T1;433.390,13
Cantabria;Resto del mundo;2019T4;604.584,92
Cantabria;Resto del mundo;2019T3;1.404.174,6
Cantabria;Resto del mundo;2019T2;753.149,83
Cantabria;Resto del mundo;2019T1;384.650,94
Cantabria;Resto del mundo;2018T4;538.059,91
Cantabria;Resto del mundo;2018T3;1.088.797,57
Cantabria;Resto del mundo;2018T2;676.541,55
Cantabria;Resto del mundo;2018T1;460.123,06
Castilla y León;Total;2023T2;188.323.666,82
Castilla y León;Total;2023T1;117.801.705,63
Castilla y León;Total;2022T4;125.602.956,58
Castilla y León;Total;2022T3;245.110.309,21
Castilla y León;Total;2022T2;132.527.337,23
Castilla y León;Total;2022T1;74.414.946,03
Castilla y León;Total;2021T4;78.884.062,71
Castilla y León;Total;2021T3;101.937.247,72
Castilla y León;Total;2021T2;40.250.618,23
Castilla y León;Total;2021T1;21.779.512,17
Castilla y León;Total;2020T4;33.773.415,62
Castilla y León;Total;2020T3;73.887.797,24
Castilla y León;Total;2020T2;.
Castilla y León;Total;2020T1;116.852.248,28
Castilla y León;Total;2019T4;127.554.610,41
Castilla y León;Total;2019T3;213.362.113,91
Castilla y León;Total;2019T2;175.756.669,6
Castilla y León;Total;2019T1;108.843.258,69
Castilla y León;Total;2018T4;173.610.738,97
Castilla y León;Total;2018T3;219.911.744,32
Castilla y León;Total;2018T2;165.919.402,83
Castilla y León;Total;2018T1;117.487.891,04
Castilla y León;Alemania;2023T2;13.000.084,81
Castilla y León;Alemania;2023T1;6.367.102,79
Castilla y León;Alemania;2022T4;7.495.167,66
Castilla y León;Alemania;2022T3;13.881.365,78
Castilla y León;Alemania;2022T2;9.603.363,63
Castilla y León;Alemania;2022T1;4.081.664,97
Castilla y León;Alemania;2021T4;4.875.650,38
Castilla y León;Alemania;2021T3;6.389.609,69
Castilla y León;Alemania;2021T2;2.174.120,03
Castilla y León;Alemania;2021T1;1.045.166,48
Castilla y León;Alemania;2020T4;1.598.039,57
Castilla y León;Alemania;2020T3;4.176.064,77
Castilla y León;Alemania;2020T2;.
Castilla y León;Alemania;2020T1;5.777.623,04
Castilla y León;Alemania;2019T4;7.381.036,92
Castilla y León;Alemania;2019T3;12.170.814,55
Castilla y León;Alemania;2019T2;11.990.850,85
Castilla y León;Alemania;2019T1;5.230.531,7
Castilla y León;Alemania;2018T4;9.811.571,07
Castilla y León;Alemania;2018T3;12.280.512,25
Castilla y León;Alemania;2018T2;11.333.006,28
Castilla y León;Alemania;2018T1;6.213.240,36
Castilla y León;Andorra;2023T2;802.331,38
Castilla y León;Andorra;2023T1;505.702
Castilla y León;Andorra;2022T4;636.755,08
Castilla y León;Andorra;2022T3;1.167.358,9
Castilla y León;Andorra;2022T2;577.848,62
