RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;África;Swazilandia;Canarias;Pernoctaciones;2021M11;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2021M10;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2021M09;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2021M08;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2021M07;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2021M06;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2021M05;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2021M04;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2021M03;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2021M02;""
Total;África;Swazilandia;Canarias;Pernoctaciones;2021M01;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M12;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M11;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M10;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M09;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M08;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M07;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M06;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M05;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M04;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M03;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M02;""
Total;África;Swazilandia;Canarias;Duración media de los viajes;2021M01;""
Total;África;Tanzania;Balears, Illes;Turistas;2021M12;.
Total;África;Tanzania;Balears, Illes;Turistas;2021M11;.
Total;África;Tanzania;Balears, Illes;Turistas;2021M10;.
Total;África;Tanzania;Balears, Illes;Turistas;2021M09;.
Total;África;Tanzania;Balears, Illes;Turistas;2021M08;.
Total;África;Tanzania;Balears, Illes;Turistas;2021M07;.
Total;África;Tanzania;Balears, Illes;Turistas;2021M06;.
Total;África;Tanzania;Balears, Illes;Turistas;2021M05;""
Total;África;Tanzania;Balears, Illes;Turistas;2021M04;.
Total;África;Tanzania;Balears, Illes;Turistas;2021M03;.
Total;África;Tanzania;Balears, Illes;Turistas;2021M02;.
Total;África;Tanzania;Balears, Illes;Turistas;2021M01;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M12;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M11;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M10;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M09;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M08;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M07;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M06;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M05;""
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M04;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M03;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M02;.
Total;África;Tanzania;Balears, Illes;Pernoctaciones;2021M01;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M12;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M11;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M10;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M09;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M08;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M07;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M06;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M05;""
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M04;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M03;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M02;.
Total;África;Tanzania;Balears, Illes;Duración media de los viajes;2021M01;.
Total;África;Tanzania;Canarias;Turistas;2021M12;.
Total;África;Tanzania;Canarias;Turistas;2021M11;.
Total;África;Tanzania;Canarias;Turistas;2021M10;.
Total;África;Tanzania;Canarias;Turistas;2021M09;""
Total;África;Tanzania;Canarias;Turistas;2021M08;""
Total;África;Tanzania;Canarias;Turistas;2021M07;.
Total;África;Tanzania;Canarias;Turistas;2021M06;.
Total;África;Tanzania;Canarias;Turistas;2021M05;.
Total;África;Tanzania;Canarias;Turistas;2021M04;.
Total;África;Tanzania;Canarias;Turistas;2021M03;""
Total;África;Tanzania;Canarias;Turistas;2021M02;.
Total;África;Tanzania;Canarias;Turistas;2021M01;""
Total;África;Tanzania;Canarias;Pernoctaciones;2021M12;.
Total;África;Tanzania;Canarias;Pernoctaciones;2021M11;.
Total;África;Tanzania;Canarias;Pernoctaciones;2021M10;.
Total;África;Tanzania;Canarias;Pernoctaciones;2021M09;""
Total;África;Tanzania;Canarias;Pernoctaciones;2021M08;""
Total;África;Tanzania;Canarias;Pernoctaciones;2021M07;.
Total;África;Tanzania;Canarias;Pernoctaciones;2021M06;.
Total;África;Tanzania;Canarias;Pernoctaciones;2021M05;.
Total;África;Tanzania;Canarias;Pernoctaciones;2021M04;.
Total;África;Tanzania;Canarias;Pernoctaciones;2021M03;""
Total;África;Tanzania;Canarias;Pernoctaciones;2021M02;.
Total;África;Tanzania;Canarias;Pernoctaciones;2021M01;""
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M12;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M11;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M10;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M09;""
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M08;""
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M07;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M06;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M05;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M04;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M03;""
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M02;.
Total;África;Tanzania;Canarias;Duración media de los viajes;2021M01;""
Total;África;Togo;Balears, Illes;Turistas;2021M12;""
Total;África;Togo;Balears, Illes;Turistas;2021M11;""
Total;África;Togo;Balears, Illes;Turistas;2021M10;""
Total;África;Togo;Balears, Illes;Turistas;2021M09;.
Total;África;Togo;Balears, Illes;Turistas;2021M08;""
Total;África;Togo;Balears, Illes;Turistas;2021M07;.
Total;África;Togo;Balears, Illes;Turistas;2021M06;""
Total;África;Togo;Balears, Illes;Turistas;2021M05;.
Total;África;Togo;Balears, Illes;Turistas;2021M04;.
Total;África;Togo;Balears, Illes;Turistas;2021M03;.
Total;África;Togo;Balears, Illes;Turistas;2021M02;.
Total;África;Togo;Balears, Illes;Turistas;2021M01;""
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M12;""
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M11;""
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M10;""
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M09;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M08;""
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M07;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M06;""
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M05;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M04;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M03;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M02;.
Total;África;Togo;Balears, Illes;Pernoctaciones;2021M01;""
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M12;""
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M11;""
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M10;""
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M09;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M08;""
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M07;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M06;""
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M05;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M04;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M03;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M02;.
Total;África;Togo;Balears, Illes;Duración media de los viajes;2021M01;""
Total;África;Togo;Canarias;Turistas;2021M12;.
Total;África;Togo;Canarias;Turistas;2021M11;.
Total;África;Togo;Canarias;Turistas;2021M10;.
Total;África;Togo;Canarias;Turistas;2021M09;.
Total;África;Togo;Canarias;Turistas;2021M08;.
Total;África;Togo;Canarias;Turistas;2021M07;.
Total;África;Togo;Canarias;Turistas;2021M06;.
Total;África;Togo;Canarias;Turistas;2021M05;.
Total;África;Togo;Canarias;Turistas;2021M04;.
Total;África;Togo;Canarias;Turistas;2021M03;.
Total;África;Togo;Canarias;Turistas;2021M02;.
Total;África;Togo;Canarias;Turistas;2021M01;.
Total;África;Togo;Canarias;Pernoctaciones;2021M12;.
Total;África;Togo;Canarias;Pernoctaciones;2021M11;.
Total;África;Togo;Canarias;Pernoctaciones;2021M10;.
Total;África;Togo;Canarias;Pernoctaciones;2021M09;.
Total;África;Togo;Canarias;Pernoctaciones;2021M08;.
Total;África;Togo;Canarias;Pernoctaciones;2021M07;.
Total;África;Togo;Canarias;Pernoctaciones;2021M06;.
Total;África;Togo;Canarias;Pernoctaciones;2021M05;.
Total;África;Togo;Canarias;Pernoctaciones;2021M04;.
Total;África;Togo;Canarias;Pernoctaciones;2021M03;.
Total;África;Togo;Canarias;Pernoctaciones;2021M02;.
Total;África;Togo;Canarias;Pernoctaciones;2021M01;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M12;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M11;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M10;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M09;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M08;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M07;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M06;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M05;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M04;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M03;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M02;.
Total;África;Togo;Canarias;Duración media de los viajes;2021M01;.
Total;África;Túnez;Balears, Illes;Turistas;2021M12;35
Total;África;Túnez;Balears, Illes;Turistas;2021M11;33
Total;África;Túnez;Balears, Illes;Turistas;2021M10;97
Total;África;Túnez;Balears, Illes;Turistas;2021M09;97
Total;África;Túnez;Balears, Illes;Turistas;2021M08;153
Total;África;Túnez;Balears, Illes;Turistas;2021M07;107
Total;África;Túnez;Balears, Illes;Turistas;2021M06;47
Total;África;Túnez;Balears, Illes;Turistas;2021M05;35
Total;África;Túnez;Balears, Illes;Turistas;2021M04;33
Total;África;Túnez;Balears, Illes;Turistas;2021M03;43
Total;África;Túnez;Balears, Illes;Turistas;2021M02;.
Total;África;Túnez;Balears, Illes;Turistas;2021M01;.
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M12;91
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M11;178
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M10;495
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M09;427
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M08;658
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M07;503
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M06;179
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M05;165
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M04;99
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M03;120
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M02;.
Total;África;Túnez;Balears, Illes;Pernoctaciones;2021M01;.
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M12;2,6
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M11;5,4
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M10;5,1
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M09;4,4
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M08;4,3
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M07;4,7
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M06;3,8
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M05;4,7
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M04;3,0
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M03;2,8
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M02;.
Total;África;Túnez;Balears, Illes;Duración media de los viajes;2021M01;.
Total;África;Túnez;Canarias;Turistas;2021M12;61
Total;África;Túnez;Canarias;Turistas;2021M11;69
Total;África;Túnez;Canarias;Turistas;2021M10;.
Total;África;Túnez;Canarias;Turistas;2021M09;.
Total;África;Túnez;Canarias;Turistas;2021M08;.
Total;África;Túnez;Canarias;Turistas;2021M07;.
Total;África;Túnez;Canarias;Turistas;2021M06;.
Total;África;Túnez;Canarias;Turistas;2021M05;.
Total;África;Túnez;Canarias;Turistas;2021M04;.
Total;África;Túnez;Canarias;Turistas;2021M03;.
Total;África;Túnez;Canarias;Turistas;2021M02;.
Total;África;Túnez;Canarias;Turistas;2021M01;.
Total;África;Túnez;Canarias;Pernoctaciones;2021M12;648
Total;África;Túnez;Canarias;Pernoctaciones;2021M11;404
Total;África;Túnez;Canarias;Pernoctaciones;2021M10;.
Total;África;Túnez;Canarias;Pernoctaciones;2021M09;.
Total;África;Túnez;Canarias;Pernoctaciones;2021M08;.
Total;África;Túnez;Canarias;Pernoctaciones;2021M07;.
Total;África;Túnez;Canarias;Pernoctaciones;2021M06;.
Total;África;Túnez;Canarias;Pernoctaciones;2021M05;.
Total;África;Túnez;Canarias;Pernoctaciones;2021M04;.
Total;África;Túnez;Canarias;Pernoctaciones;2021M03;.
Total;África;Túnez;Canarias;Pernoctaciones;2021M02;.
Total;África;Túnez;Canarias;Pernoctaciones;2021M01;.
Total;África;Túnez;Canarias;Duración media de los viajes;2021M12;10,6
Total;África;Túnez;Canarias;Duración media de los viajes;2021M11;5,9
Total;África;Túnez;Canarias;Duración media de los viajes;2021M10;.
Total;África;Túnez;Canarias;Duración media de los viajes;2021M09;.
Total;África;Túnez;Canarias;Duración media de los viajes;2021M08;.
Total;África;Túnez;Canarias;Duración media de los viajes;2021M07;.
Total;África;Túnez;Canarias;Duración media de los viajes;2021M06;.
Total;África;Túnez;Canarias;Duración media de los viajes;2021M05;.
Total;África;Túnez;Canarias;Duración media de los viajes;2021M04;.
Total;África;Túnez;Canarias;Duración media de los viajes;2021M03;.
Total;África;Túnez;Canarias;Duración media de los viajes;2021M02;.
Total;África;Túnez;Canarias;Duración media de los viajes;2021M01;.
Total;África;Uganda;Balears, Illes;Turistas;2021M12;.
Total;África;Uganda;Balears, Illes;Turistas;2021M11;.
Total;África;Uganda;Balears, Illes;Turistas;2021M10;.
Total;África;Uganda;Balears, Illes;Turistas;2021M09;.
Total;África;Uganda;Balears, Illes;Turistas;2021M08;.
Total;África;Uganda;Balears, Illes;Turistas;2021M07;.
Total;África;Uganda;Balears, Illes;Turistas;2021M06;.
Total;África;Uganda;Balears, Illes;Turistas;2021M05;.
Total;África;Uganda;Balears, Illes;Turistas;2021M04;""
Total;África;Uganda;Balears, Illes;Turistas;2021M03;""
Total;África;Uganda;Balears, Illes;Turistas;2021M02;.
Total;África;Uganda;Balears, Illes;Turistas;2021M01;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M12;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M11;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M10;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M09;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M08;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M07;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M06;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M05;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M04;""
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M03;""
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M02;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2021M01;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2021M12;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2021M11;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2021M10;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2021M09;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2021M08;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2021M07;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2021M06;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2021M05;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2021M04;""
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2021M03;""
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2021M02;.
